    1955       2    13.5       9       0       1       0       0       0       0       0       9       0       0       0       0
    1955       3    20.3       9       0       0       1       0       0       0       0       0       9       0       0       0
    1955       4    17.0       9       0       0       0       1       0       0       0       0       0       9       0       0
    1955       5    21.2       9       0       0       0       0       1       0       0       0       0       0       9       0
    1955       6    13.6       9       0       0       0       0       0       1       0       0       0       0       0       9
    1955       7    10.1       9       0       0       0       0       0       0       0       0       0       0       0       0
    1956       1    14.7      10       1       0       0       0       0       0      10       0       0       0       0       0
    1956       2    13.2      10       0       1       0       0       0       0       0      10       0       0       0       0
    1956       3    19.9      10       0       0       1       0       0       0       0       0      10       0       0       0
    1956       4    18.1      10       0       0       0       1       0       0       0       0       0      10       0       0
    1956       5    20.6      10       0       0       0       0       1       0       0       0       0       0      10       0
    1956       6    13.5      10       0       0       0       0       0       1       0       0       0       0       0      10
    1956       7    10.8      10       0       0       0       0       0       0       0       0       0       0       0       0
    1957       1    14.7      11       1       0       0       0       0       0      11       0       0       0       0       0
    1957       2    12.7      11       0       1       0       0       0       0       0      11       0       0       0       0
    1957       3    18.9      11       0       0       1       0       0       0       0       0      11       0       0       0
    1957       4    16.7      11       0       0       0       1       0       0       0       0       0      11       0       0
    1957       5    20.2      11       0       0       0       0       1       0       0       0       0       0      11       0
    1957       6    13.3      11       0       0       0       0       0       1       0       0       0       0       0      11
    1957       7    12.0      11       0       0       0       0       0       0       0       0       0       0       0       0
    1958       1    15.1      12       1       0       0       0       0       0      12       0       0       0       0       0
    1958       2    13.0      12       0       1       0       0       0       0       0      12       0       0       0       0
    1958       3    19.1      12       0       0       1       0       0       0       0       0      12       0       0       0
    1958       4    15.9      12       0       0       0       1       0       0       0       0       0      12       0       0
    1958       5    19.6      12       0       0       0       0       1       0       0       0       0       0      12       0
    1958       6    13.2      12       0       0       0       0       0       1       0       0       0       0       0      12
    1958       7    11.4      12       0       0       0       0       0       0       0       0       0       0       0       0
